localidad,YEAR,latitud,longitud,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SRF_ALB,CLOUD_AMT,CLRSKY_SFC_PAR_TOT,CLRSKY_SFC_SW_DWN,GWETPROF,GWETROOT,GWETTOP,ONI,PRECTOTCORR,PRECTOTCORR_SUM,PS,QV2M,RH2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TOA_SW_DWN,TS,WD10M,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,BIMESTRE
SANTA FE,2023.0,4.60947,-74.08135,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
SUBA,2023.0,4.7594,-74.09035,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.755,0.7050000000000001,0.7150000000000001,-0.555,3.42,103.64,84.555,13.25,81.455,19.314999999999998,15.455,17.384999999999998,26.53,11.9,9.265,35.345,19.585,36.5,32.15,1.4649999999999999,4.23,0.045,2.13,0.895,3.035,0.045000000000000005,1.615,1.0
SUBA,2023.0,4.7594,-74.09035,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.74,0.7,0.725,0.0050000000000000044,5.475,166.8,84.55,14.27,84.31,19.84,16.675,18.259999999999998,27.705,14.915,7.984999999999999,37.394999999999996,20.145000000000003,140.1,311.5,1.35,3.67,0.1,2.1500000000000004,0.845,2.685,0.04,1.6150000000000002,2.0
SUBA,2023.0,4.7594,-74.09035,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.75,0.71,0.72,0.625,4.609999999999999,140.955,84.605,13.91,77.595,20.825,16.235,18.53,28.205,14.585,9.975000000000001,35.545,20.79,145.39999999999998,149.05,1.61,4.29,0.07500000000000001,2.385,0.99,2.99,0.04,1.7349999999999999,3.0
SUBA,2023.0,4.7594,-74.09035,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.705,0.665,0.6699999999999999,1.195,3.755,116.36,84.61,13.01,71.635,21.25,15.175,18.22,29.15,13.77,11.379999999999999,35.88,21.46,128.9,130.5,1.875,5.37,0.065,2.25,1.16,3.76,0.025,1.7200000000000002,4.0
SUBA,2023.0,4.7594,-74.09035,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.67,0.64,0.655,1.67,4.715,144.305,84.55000000000001,13.71,74.555,21.455,15.98,18.72,29.815,14.24,10.64,36.69,21.83,97.75,92.6,1.49,3.7649999999999997,0.065,1.98,0.915,2.71,0.055,1.49,5.0
SUBA,2023.0,4.7594,-74.09035,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.685,0.65,0.665,1.935,3.73,113.32499999999999,84.495,14.184999999999999,78.97,20.93,16.56,18.745,28.990000000000002,15.280000000000001,9.04,34.16,21.045,58.400000000000006,53.75,1.42,3.785,0.095,2.135,0.865,2.6399999999999997,0.04,1.595,6.0
SUMAPAZ,2023.0,4.2,-74.2,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.815,0.7949999999999999,0.7949999999999999,-0.555,4.215,127.60000000000001,80.065,11.855,82.83000000000001,16.3,13.004999999999999,14.65,22.990000000000002,8.425,8.875,35.345,16.655,90.35,91.45,2.005,5.8149999999999995,0.10500000000000001,2.4050000000000002,1.28,4.195,0.095,1.975,1.0
SUMAPAZ,2023.0,4.2,-74.2,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.8300000000000001,0.81,0.81,0.0050000000000000044,7.49,227.77999999999997,80.07,12.84,86.035,16.869999999999997,14.280000000000001,15.575,22.990000000000002,11.885,7.16,37.394999999999996,17.18,109.35,111.9,1.75,5.4,0.07,2.0949999999999998,1.145,3.87,0.025,1.69,2.0
SUMAPAZ,2023.0,4.2,-74.2,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.89,0.87,0.85,0.625,7.67,234.45,80.16,12.629999999999999,85.55000000000001,16.685,14.025,15.355,22.545,11.530000000000001,8.065,35.545,16.865,123.9,124.65,3.325,7.59,0.695,3.15,2.1799999999999997,5.29,0.375,2.56,3.0
SUMAPAZ,2023.0,4.2,-74.2,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.835,0.815,0.81,1.195,5.26,163.055,80.17500000000001,12.215,83.715,16.565,13.524999999999999,15.045,22.72,10.18,8.67,35.88,16.770000000000003,118.3,118.9,3.745,8.565000000000001,0.6599999999999999,3.5549999999999997,2.46,6.015000000000001,0.41,2.89,4.0
SUMAPAZ,2023.0,4.2,-74.2,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.765,0.755,0.765,1.67,6.255000000000001,191.34,80.10499999999999,12.595,81.875,17.455,13.96,15.705,24.369999999999997,10.97,9.379999999999999,36.69,17.785,115.75,117.65,2.575,6.484999999999999,0.41,2.73,1.6749999999999998,4.62,0.185,2.25,5.0
SUMAPAZ,2023.0,4.2,-74.2,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.81,0.8,0.795,1.935,6.1850000000000005,188.5,80.04,13.15,84.725,17.505000000000003,14.625,16.060000000000002,23.799999999999997,11.115,7.949999999999999,34.16,17.63,100.15,101.05,2.1399999999999997,6.59,0.07,2.3600000000000003,1.365,4.640000000000001,0.055,1.8900000000000001,6.0
TEUSAQUILLO,2023.0,4.65942,-74.09919,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
TEUSAQUILLO,2023.0,4.65942,-74.09919,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
TEUSAQUILLO,2023.0,4.65942,-74.09919,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
TEUSAQUILLO,2023.0,4.65942,-74.09919,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
TEUSAQUILLO,2023.0,4.65942,-74.09919,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
TEUSAQUILLO,2023.0,4.65942,-74.09919,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
TUNJUELITO,2023.0,4.59069,-74.09628,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
TUNJUELITO,2023.0,4.59069,-74.09628,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
TUNJUELITO,2023.0,4.59069,-74.09628,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
TUNJUELITO,2023.0,4.59069,-74.09628,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
TUNJUELITO,2023.0,4.59069,-74.09628,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
TUNJUELITO,2023.0,4.59069,-74.09628,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
USAQUEN,2023.0,4.73197,-74.05163,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.86,0.855,0.8400000000000001,-0.555,4.84,147.465,79.545,11.445,87.16,14.76,12.305,13.530000000000001,21.174999999999997,7.53,8.18,35.345,15.155000000000001,91.19999999999999,95.80000000000001,2.1100000000000003,5.0600000000000005,0.32,2.8049999999999997,1.26,3.375,0.135,1.99,1.0
USAQUEN,2023.0,4.73197,-74.05163,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.865,0.865,0.85,0.0050000000000000044,7.890000000000001,239.255,79.525,12.55,89.175,15.79,13.75,14.775,21.18,11.39,6.62,37.394999999999996,16.06,106.15,108.0,1.75,5.43,0.05500000000000001,2.7800000000000002,1.045,3.545,0.02,1.8399999999999999,2.0
USAQUEN,2023.0,4.73197,-74.05163,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.955,0.96,0.925,0.625,11.825,361.28999999999996,79.68,12.305,89.955,15.315,13.42,14.370000000000001,21.005,10.425,7.195,35.545,15.530000000000001,108.2,109.6,2.3600000000000003,6.05,0.185,3.575,1.525,3.915,0.11,2.42,3.0
USAQUEN,2023.0,4.73197,-74.05163,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.935,0.9450000000000001,0.91,1.195,8.145,252.60000000000002,79.71000000000001,11.934999999999999,88.975,15.06,12.945,14.004999999999999,20.82,9.76,7.67,35.88,15.28,104.85,107.25,2.5199999999999996,6.300000000000001,0.31,3.7649999999999997,1.67,4.1850000000000005,0.185,2.58,4.0
USAQUEN,2023.0,4.73197,-74.05163,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.895,0.9,0.88,1.67,8.325,254.375,79.59,12.31,86.34,16.02,13.375,14.7,22.535,10.475000000000001,8.25,36.69,16.115000000000002,108.65,111.7,1.8599999999999999,5.01,0.03,3.425,1.1949999999999998,3.335,0.08,2.3,5.0
USAQUEN,2023.0,4.73197,-74.05163,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.915,0.9199999999999999,0.895,1.935,7.79,237.45499999999998,79.52,13.045,90.05,16.189999999999998,14.27,15.225,21.814999999999998,11.055,6.845,34.16,16.33,101.35,104.05,1.875,5.585,0.135,2.8200000000000003,1.145,3.705,0.015,1.955,6.0
USME,2023.0,4.53286,-74.11451,32.66,8.350000000000001,7.930000000000001,11.81,17.725,1.21,0.04,2.215,0.14500000000000002,70.065,11.364999999999998,24.98,0.78,0.715,0.725,-0.555,3.8899999999999997,117.675,82.31,12.48,80.265,18.145,14.165,16.16,25.16,10.295,9.485,35.345,18.380000000000003,74.5,74.25,1.59,4.82,0.095,2.415,0.98,3.495,0.01,1.825,1.0
USME,2023.0,4.53286,-74.11451,33.515,7.265,8.315,5.835,15.05,1.025,0.03,1.94,0.14,88.66499999999999,11.695,25.685000000000002,0.78,0.725,0.735,0.0050000000000000044,6.3,191.58499999999998,82.315,13.515,84.125,18.555,15.46,17.009999999999998,25.79,13.079999999999998,7.890000000000001,37.394999999999996,18.825,91.64999999999999,96.8,1.3900000000000001,4.075,0.060000000000000005,2.155,0.885,3.0,0.025,1.63,2.0
USME,2023.0,4.53286,-74.11451,32.94,8.325,8.84,8.745,17.165,1.255,0.04,2.34,0.155,83.19,11.620000000000001,25.22,0.82,0.76,0.76,0.625,6.095,186.345,82.385,13.190000000000001,80.495,18.845,15.05,16.95,25.29,12.455,9.530000000000001,35.545,18.78,129.35,131.35000000000002,2.1550000000000002,5.49,0.04,2.73,1.3650000000000002,3.875,0.03,2.0999999999999996,3.0
USME,2023.0,4.53286,-74.11451,33.135,8.34,8.469999999999999,9.745000000000001,17.375,1.24,0.04,2.315,0.15000000000000002,80.705,11.68,25.509999999999998,0.775,0.715,0.72,1.195,4.5649999999999995,141.58499999999998,82.4,12.605,77.505,18.82,14.344999999999999,16.585,25.465,11.455,10.49,35.88,18.785,121.0,122.1,2.625,6.605,0.16,2.6,1.655,4.72,0.095,2.12,4.0
USME,2023.0,4.53286,-74.11451,33.59,8.55,8.68,10.120000000000001,17.950000000000003,1.21,0.04,2.23,0.15000000000000002,81.83000000000001,11.934999999999999,26.095,0.715,0.665,0.6799999999999999,1.67,5.565,170.11,82.33,13.17,77.905,19.490000000000002,15.004999999999999,17.244999999999997,26.564999999999998,11.93,10.34,36.69,19.645,115.69999999999999,120.35,1.895,4.85,0.06,2.025,1.17,3.495,0.045,1.65,5.0
USME,2023.0,4.53286,-74.11451,33.57,7.79,7.985,9.905000000000001,16.185000000000002,1.145,0.04,2.23,0.14,78.545,11.094999999999999,24.115000000000002,0.735,0.685,0.7,1.935,4.995,151.99,82.275,13.67,81.015,19.36,15.605,17.479999999999997,26.2,13.295,8.71,34.16,19.31,91.35,92.19999999999999,1.635,5.0,0.09,2.215,1.01,3.5300000000000002,0.06,1.68,6.0
ANTONIO NARINO,2024.0,4.60971,-74.08207,33.515,8.870000000000001,7.66,14.485,18.985,1.245,0.04,2.51,0.14,59.405,11.385,25.0,0.645,0.585,0.595,1.63,1.48,43.465,82.35,12.955,73.11500000000001,20.369999999999997,14.785,17.575,28.42,13.285,10.86,35.35,20.69,86.05,86.15,2.06,6.16,0.11,2.2350000000000003,1.2850000000000001,4.42,0.045,1.85,1.0
ANTONIO NARINO,2024.0,4.60971,-74.08207,34.355000000000004,7.865,8.5,7.5,16.549999999999997,1.095,0.035,2.25,0.13,82.17,11.29,24.93,0.5700000000000001,0.535,0.5700000000000001,0.9249999999999999,5.01,151.71,82.33500000000001,13.605,74.185,20.965,15.559999999999999,18.259999999999998,29.299999999999997,14.684999999999999,9.82,37.385000000000005,21.495,92.95,94.1,1.6600000000000001,5.665,0.115,2.27,1.0699999999999998,4.17,0.075,1.805,2.0
ANTONIO NARINO,2024.0,4.60971,-74.08207,33.69,7.645,8.285,7.205,15.605,1.1749999999999998,0.04,2.24,0.135,88.16499999999999,11.5,24.86,0.75,0.725,0.735,0.27,10.129999999999999,309.895,82.38499999999999,13.915,82.065,19.375,15.885,17.634999999999998,25.735,13.44,8.665,35.525,19.380000000000003,126.95,129.8,1.67,4.225,0.105,2.1849999999999996,1.0499999999999998,3.0300000000000002,0.045,1.63,3.0
ANTONIO NARINO,2024.0,4.60971,-74.08207,33.065,8.36,8.35,10.17,17.54,1.21,0.04,2.15,0.14500000000000002,78.59,11.49,25.145000000000003,0.765,0.7,0.7050000000000001,-0.035,3.035,94.18,82.43,12.7,78.035,18.84,14.495,16.665,25.46,11.49,10.245000000000001,35.905,18.884999999999998,130.0,131.2,2.32,5.85,0.23,2.635,1.4849999999999999,4.19,0.125,2.125,4.0
ANTONIO NARINO,2024.0,4.60971,-74.08207,33.495,8.72,8.71,10.445,18.355,1.27,0.035,2.265,0.15000000000000002,81.19,11.795,25.89,0.65,0.6,0.625,-0.235,4.305,132.02,82.345,12.809999999999999,75.655,19.61,14.605,17.105,27.09,12.125,10.45,36.675,19.76,116.6,119.5,2.0300000000000002,6.8100000000000005,0.105,2.3449999999999998,1.29,4.85,0.1,1.8599999999999999,5.0
ANTONIO NARINO,2024.0,4.60971,-74.08207,33.56,7.53,7.585,9.8,15.59,1.105,0.03,1.95,0.13,77.62,11.1,24.11,0.7,0.66,0.6799999999999999,-0.45,5.805,176.76999999999998,82.275,13.67,83.38499999999999,18.884999999999998,15.625,17.255000000000003,25.845,13.23,8.385,34.14,18.965,51.15,47.6,1.52,3.935,0.08,2.0149999999999997,0.9450000000000001,2.855,0.035,1.565,6.0
BARRIOS UNIDOS,2024.0,4.6989,-74.07075,33.515,8.870000000000001,7.66,14.485,18.985,1.245,0.04,2.51,0.14,59.405,11.385,25.0,0.645,0.585,0.595,1.63,1.48,43.465,82.35,12.955,73.11500000000001,20.369999999999997,14.785,17.575,28.42,13.285,10.86,35.35,20.69,86.05,86.15,2.06,6.16,0.11,2.2350000000000003,1.2850000000000001,4.42,0.045,1.85,1.0
BARRIOS UNIDOS,2024.0,4.6989,-74.07075,34.355000000000004,7.865,8.5,7.5,16.549999999999997,1.095,0.035,2.25,0.13,82.17,11.29,24.93,0.5700000000000001,0.535,0.5700000000000001,0.9249999999999999,5.01,151.71,82.33500000000001,13.605,74.185,20.965,15.559999999999999,18.259999999999998,29.299999999999997,14.684999999999999,9.82,37.385000000000005,21.495,92.95,94.1,1.6600000000000001,5.665,0.115,2.27,1.0699999999999998,4.17,0.075,1.805,2.0
BARRIOS UNIDOS,2024.0,4.6989,-74.07075,33.69,7.645,8.285,7.205,15.605,1.1749999999999998,0.04,2.24,0.135,88.16499999999999,11.5,24.86,0.75,0.725,0.735,0.27,10.129999999999999,309.895,82.38499999999999,13.915,82.065,19.375,15.885,17.634999999999998,25.735,13.44,8.665,35.525,19.380000000000003,126.95,129.8,1.67,4.225,0.105,2.1849999999999996,1.0499999999999998,3.0300000000000002,0.045,1.63,3.0
BARRIOS UNIDOS,2024.0,4.6989,-74.07075,33.065,8.36,8.35,10.17,17.54,1.21,0.04,2.15,0.14500000000000002,78.59,11.49,25.145000000000003,0.765,0.7,0.7050000000000001,-0.035,3.035,94.18,82.43,12.7,78.035,18.84,14.495,16.665,25.46,11.49,10.245000000000001,35.905,18.884999999999998,130.0,131.2,2.32,5.85,0.23,2.635,1.4849999999999999,4.19,0.125,2.125,4.0
BARRIOS UNIDOS,2024.0,4.6989,-74.07075,33.495,8.72,8.71,10.445,18.355,1.27,0.035,2.265,0.15000000000000002,81.19,11.795,25.89,0.65,0.6,0.625,-0.235,4.305,132.02,82.345,12.809999999999999,75.655,19.61,14.605,17.105,27.09,12.125,10.45,36.675,19.76,116.6,119.5,2.0300000000000002,6.8100000000000005,0.105,2.3449999999999998,1.29,4.85,0.1,1.8599999999999999,5.0
BARRIOS UNIDOS,2024.0,4.6989,-74.07075,33.56,7.53,7.585,9.8,15.59,1.105,0.03,1.95,0.13,77.62,11.1,24.11,0.7,0.66,0.6799999999999999,-0.45,5.805,176.76999999999998,82.275,13.67,83.38499999999999,18.884999999999998,15.625,17.255000000000003,25.845,13.23,8.385,34.14,18.965,51.15,47.6,1.52,3.935,0.08,2.0149999999999997,0.9450000000000001,2.855,0.035,1.565,6.0
BOSA,2024.0,4.58734,-74.21668,33.515,8.870000000000001,7.66,14.485,18.985,1.245,0.04,2.51,0.14,59.405,11.385,25.0,0.645,0.585,0.595,1.63,1.48,43.465,82.35,12.955,73.11500000000001,20.369999999999997,14.785,17.575,28.42,13.285,10.86,35.35,20.69,86.05,86.15,2.06,6.16,0.11,2.2350000000000003,1.2850000000000001,4.42,0.045,1.85,1.0
BOSA,2024.0,4.58734,-74.21668,34.355000000000004,7.865,8.5,7.5,16.549999999999997,1.095,0.035,2.25,0.13,82.17,11.29,24.93,0.5700000000000001,0.535,0.5700000000000001,0.9249999999999999,5.01,151.71,82.33500000000001,13.605,74.185,20.965,15.559999999999999,18.259999999999998,29.299999999999997,14.684999999999999,9.82,37.385000000000005,21.495,92.95,94.1,1.6600000000000001,5.665,0.115,2.27,1.0699999999999998,4.17,0.075,1.805,2.0
BOSA,2024.0,4.58734,-74.21668,33.69,7.645,8.285,7.205,15.605,1.1749999999999998,0.04,2.24,0.135,88.16499999999999,11.5,24.86,0.75,0.725,0.735,0.27,10.129999999999999,309.895,82.38499999999999,13.915,82.065,19.375,15.885,17.634999999999998,25.735,13.44,8.665,35.525,19.380000000000003,126.95,129.8,1.67,4.225,0.105,2.1849999999999996,1.0499999999999998,3.0300000000000002,0.045,1.63,3.0
BOSA,2024.0,4.58734,-74.21668,33.065,8.36,8.35,10.17,17.54,1.21,0.04,2.15,0.14500000000000002,78.59,11.49,25.145000000000003,0.765,0.7,0.7050000000000001,-0.035,3.035,94.18,82.43,12.7,78.035,18.84,14.495,16.665,25.46,11.49,10.245000000000001,35.905,18.884999999999998,130.0,131.2,2.32,5.85,0.23,2.635,1.4849999999999999,4.19,0.125,2.125,4.0
BOSA,2024.0,4.58734,-74.21668,33.495,8.72,8.71,10.445,18.355,1.27,0.035,2.265,0.15000000000000002,81.19,11.795,25.89,0.65,0.6,0.625,-0.235,4.305,132.02,82.345,12.809999999999999,75.655,19.61,14.605,17.105,27.09,12.125,10.45,36.675,19.76,116.6,119.5,2.0300000000000002,6.8100000000000005,0.105,2.3449999999999998,1.29,4.85,0.1,1.8599999999999999,5.0
BOSA,2024.0,4.58734,-74.21668,33.56,7.53,7.585,9.8,15.59,1.105,0.03,1.95,0.13,77.62,11.1,24.11,0.7,0.66,0.6799999999999999,-0.45,5.805,176.76999999999998,82.275,13.67,83.38499999999999,18.884999999999998,15.625,17.255000000000003,25.845,13.23,8.385,34.14,18.965,51.15,47.6,1.52,3.935,0.08,2.0149999999999997,0.9450000000000001,2.855,0.035,1.565,6.0
CHAPINERO,2024.0,4.6704,-74.04338,33.515,8.870000000000001,7.66,14.485,18.985,1.245,0.04,2.51,0.14,59.405,11.385,25.0,0.7949999999999999,0.7849999999999999,0.78,1.63,1.24,36.05,79.62,12.325,84.33,16.52,13.46,14.99,24.13,10.68,9.045,35.35,16.84,90.05000000000001,95.0,2.26,6.5600000000000005,0.345,3.0549999999999997,1.38,4.29,0.155,2.14,1.0
CHAPINERO,2024.0,4.6704,-74.04338,34.355000000000004,7.865,8.5,7.5,16.549999999999997,1.095,0.035,2.25,0.13,82.17,11.29,24.93,0.725,0.7150000000000001,0.735,0.9249999999999999,5.5649999999999995,168.805,79.6,13.08,86.08500000000001,17.11,14.375,15.740000000000002,23.17,10.995000000000001,8.05,37.385000000000005,17.509999999999998,98.5,100.80000000000001,2.145,6.3100000000000005,0.165,3.2649999999999997,1.3250000000000002,4.155,0.075,2.215,2.0
CHAPINERO,2024.0,4.6704,-74.04338,33.69,7.645,8.285,7.205,15.605,1.1749999999999998,0.04,2.24,0.135,88.16499999999999,11.5,24.86,0.9299999999999999,0.94,0.91,0.27,13.47,412.545,79.66,12.905000000000001,90.845,15.915,14.165,15.035,21.395,11.31,6.92,35.525,16.14,107.85,109.6,2.2249999999999996,5.275,0.2,3.4050000000000002,1.42,3.4299999999999997,0.13,2.3049999999999997,3.0
CHAPINERO,2024.0,4.6704,-74.04338,33.065,8.36,8.35,10.17,17.54,1.21,0.04,2.15,0.14500000000000002,78.59,11.49,25.145000000000003,0.9099999999999999,0.915,0.885,-0.035,4.8100000000000005,149.155,79.735,11.93,88.895,15.08,12.98,14.03,20.845,9.355,7.529999999999999,35.905,15.34,111.4,112.55,2.4349999999999996,6.0600000000000005,0.08,3.965,1.615,4.035,0.09,2.685,4.0
CHAPINERO,2024.0,4.6704,-74.04338,33.495,8.72,8.71,10.445,18.355,1.27,0.035,2.265,0.15000000000000002,81.19,11.795,25.89,0.8,0.79,0.7949999999999999,-0.235,5.79,177.84,79.615,12.245000000000001,85.405,16.17,13.305,14.735,22.615,10.705,8.32,36.675,16.385,110.05,111.95,2.15,6.21,0.075,3.63,1.38,4.16,0.045,2.455,5.0
CHAPINERO,2024.0,4.6704,-74.04338,33.56,7.53,7.585,9.8,15.59,1.105,0.03,1.95,0.13,77.62,11.1,24.11,0.9,0.9,0.885,-0.45,7.6899999999999995,234.065,79.495,12.969999999999999,90.00999999999999,16.119999999999997,14.21,15.165,21.91,10.190000000000001,6.85,34.14,16.270000000000003,102.05,105.25,1.71,4.9399999999999995,0.14,2.58,1.02,3.265,0.065,1.77,6.0
